file	offset	len
FLD_C8.PRG	01437F	7
FLD_C8.PRG	014386	35
FLD_C8.PRG	0143A9	5
FLD_C8.PRG	0143BA	9
FLD_C8.PRG	0143C3	27
FLD_C8.PRG	0143DE	37
FLD_C8.PRG	014403	39
FLD_C8.PRG	01442A	21
FLD_C8.PRG	01443F	35
FLD_C8.PRG	014462	7
FLD_C8.PRG	014475	19
FLD_C8.PRG	014488	25
FLD_C8.PRG	0144A1	11
FLD_C8.PRG	0144AC	14
FLD_C8.PRG	0144BA	35
FLD_C8.PRG	0144E9	31
FLD_C8.PRG	014508	7
FLD_C8.PRG	01451B	23
FLD_C8.PRG	014532	21
FLD_C8.PRG	014547	17
FLD_C8.PRG	014564	13
FLD_C8.PRG	014571	37
FLD_C8.PRG	014596	29
FLD_C8.PRG	0145B3	31
FLD_C8.PRG	0145D2	33
FLD_C8.PRG	0145F3	33
FLD_C8.PRG	014614	23
FLD_C8.PRG	014637	11
FLD_C8.PRG	01464E	19
FLD_C8.PRG	014661	29
FLD_C8.PRG	01467E	39
FLD_C8.PRG	0146A5	4
FLD_C8.PRG	0146B5	21
FLD_C8.PRG	0146D6	18
FLD_C8.PRG	0146E8	13
FLD_C8.PRG	014701	27
FLD_C8.PRG	014728	18
FLD_C8.PRG	01473A	13
FLD_C8.PRG	014753	29
FLD_C8.PRG	014770	17
FLD_C8.PRG	01478D	22
FLD_C8.PRG	0147A3	13
FLD_C8.PRG	0147BC	13
FLD_C8.PRG	0147C9	29
FLD_C8.PRG	0147E6	23
FLD_C8.PRG	0147FD	29
FLD_C8.PRG	014826	20
FLD_C8.PRG	01483A	11
FLD_C8.PRG	014845	39
FLD_C8.PRG	01486C	37
FLD_C8.PRG	014891	22
FLD_C8.PRG	0148B4	20
FLD_C8.PRG	0148C8	11
FLD_C8.PRG	0148D3	20
FLD_C8.PRG	0148E8	39
FLD_C8.PRG	01491B	26
FLD_C8.PRG	014935	11
FLD_C8.PRG	014940	18
FLD_C8.PRG	014952	17
FLD_C8.PRG	01496F	20
FLD_C8.PRG	014983	11
FLD_C8.PRG	01498E	18
FLD_C8.PRG	0149A0	9
FLD_C8.PRG	0149B5	20
FLD_C8.PRG	0149C9	9
FLD_C8.PRG	0149D2	2
FLD_C8.PRG	0149D4	18
FLD_C8.PRG	0149E6	9
FLD_C8.PRG	0149FB	20
FLD_C8.PRG	014A0F	11
FLD_C8.PRG	014A1A	30
FLD_C8.PRG	014A38	9
FLD_C8.PRG	014A4D	29
FLD_C8.PRG	014A76	19
FLD_C8.PRG	014A89	29
FLD_C8.PRG	014AB2	21
FLD_C8.PRG	014AD3	23
FLD_C8.PRG	014AEA	21
FLD_C8.PRG	014B0B	31
FLD_C8.PRG	014B2A	21
FLD_C8.PRG	014B3F	21
FLD_C8.PRG	014B54	17
FLD_C8.PRG	014B65	13
FLD_C8.PRG	014B72	4
FLD_C8.PRG	014B76	13
FLD_C8.PRG	014B83	4
FLD_C8.PRG	014B87	9
FLD_C8.PRG	014B90	4
FLD_C8.PRG	014B94	4
FLD_C8.PRG	014B98	9
FLD_C8.PRG	014BA1	4
FLD_C8.PRG	014BA5	4
FLD_C8.PRG	014BA9	9
FLD_C8.PRG	014BB2	4
FLD_C8.PRG	014BB6	4
FLD_C8.PRG	014BBA	9
FLD_C8.PRG	014BC3	4
FLD_C8.PRG	014BC7	4
FLD_C8.PRG	014BCB	9
FLD_C8.PRG	014BD4	4
FLD_C8.PRG	014BD8	4
FLD_C8.PRG	014BDC	13
FLD_C8.PRG	014BE9	4
FLD_C8.PRG	014BED	23
FLD_C8.PRG	014C04	23
FLD_C8.PRG	014C1B	23
FLD_C8.PRG	014C32	23
FLD_C8.PRG	014C49	23
FLD_C8.PRG	014C60	23
FLD_C8.PRG	014C77	9
FLD_C8.PRG	014C8E	9
FLD_C8.PRG	014CA5	9
FLD_C8.PRG	014CBC	17
FLD_C8.PRG	014CCD	9
FLD_C8.PRG	014CD6	9
FLD_C8.PRG	014CDF	8
FLD_C8.PRG	014CE7	13
FLD_C8.PRG	014CF8	13
FLD_C8.PRG	014D09	13
FLD_C8.PRG	014D1A	13
FLD_C8.PRG	014D2B	15
FLD_C8.PRG	014D3C	11
FLD_C8.PRG	014D47	25
FLD_C8.PRG	014D60	6
FLD_C8.PRG	014D66	11
FLD_C8.PRG	014D71	23
FLD_C8.PRG	014D8A	6
FLD_C8.PRG	014D90	11
FLD_C8.PRG	014D9B	25
FLD_C8.PRG	014DB4	6
FLD_C8.PRG	014DBA	25
FLD_C8.PRG	014DD3	6
FLD_C8.PRG	014DD9	11
FLD_C8.PRG	014DE4	25
FLD_C8.PRG	014DFD	6
FLD_C8.PRG	014E03	25
FLD_C8.PRG	014E1C	6
FLD_C8.PRG	014E22	11
FLD_C8.PRG	014E2D	19
FLD_C8.PRG	014E40	6
FLD_C8.PRG	014E46	6
FLD_C8.PRG	014E4C	15
FLD_C8.PRG	014E5B	19
FLD_C8.PRG	014E6E	6
FLD_C8.PRG	014E74	6
FLD_C8.PRG	014E7A	15
FLD_C8.PRG	014E89	33
FLD_C8.PRG	014EAA	17
FLD_C8.PRG	014EBB	11
FLD_C8.PRG	014EC6	23
FLD_C8.PRG	014EDD	10
FLD_C8.PRG	014EE7	23
FLD_C8.PRG	014EFE	10
FLD_C8.PRG	014F08	27
FLD_C8.PRG	014F23	19
FLD_C8.PRG	014F36	8
FLD_C8.PRG	014F3E	25
FLD_C8.PRG	014F57	25
FLD_C8.PRG	014F70	23
FLD_C8.PRG	014F89	17
FLD_C8.PRG	014FA2	17
FLD_C8.PRG	014FB3	17
FLD_C8.PRG	014FC4	21
FLD_C8.PRG	014FDB	2
FLD_C8.PRG	014FDD	23
FLD_C8.PRG	014FF4	2
FLD_C8.PRG	014FF6	15
FLD_C8.PRG	015005	25
FLD_C8.PRG	01501E	25
FLD_C8.PRG	015037	21
FLD_C8.PRG	015050	25
FLD_C8.PRG	015069	11
FLD_C8.PRG	015074	23
FLD_C8.PRG	01508B	2
FLD_C8.PRG	01508D	15
FLD_C8.PRG	01509C	25
FLD_C8.PRG	0150B5	15
FLD_C8.PRG	0150C4	21
FLD_C8.PRG	0150D9	4
FLD_C8.PRG	0150DD	11
FLD_C8.PRG	0150E8	21
FLD_C8.PRG	0150FD	4
FLD_C8.PRG	015101	11
FLD_C8.PRG	01510C	11
FLD_C8.PRG	015117	11
FLD_C8.PRG	015122	25
FLD_C8.PRG	01513B	2
FLD_C8.PRG	01513D	25
FLD_C8.PRG	015156	11
FLD_C8.PRG	015161	23
FLD_C8.PRG	01517A	11
FLD_C8.PRG	015185	25
FLD_C8.PRG	01519E	2
FLD_C8.PRG	0151A0	25
FLD_C8.PRG	0151B9	2
FLD_C8.PRG	0151BB	11
FLD_C8.PRG	0151C6	13
FLD_C8.PRG	0151D3	12
FLD_C8.PRG	0151DF	2
FLD_C8.PRG	0151E1	13
FLD_C8.PRG	0151EE	12
FLD_C8.PRG	0151FA	2
FLD_C8.PRG	0151FC	9
FLD_C8.PRG	015205	4
FLD_C8.PRG	015209	12
FLD_C8.PRG	015215	2
FLD_C8.PRG	015217	9
FLD_C8.PRG	015220	4
FLD_C8.PRG	015224	12
FLD_C8.PRG	015230	2
FLD_C8.PRG	015232	9
FLD_C8.PRG	01523B	4
FLD_C8.PRG	01523F	12
FLD_C8.PRG	01524B	2
FLD_C8.PRG	01524D	15
FLD_C8.PRG	01525C	9
FLD_C8.PRG	01526B	9
FLD_C8.PRG	01527A	11
FLD_C8.PRG	015285	13
FLD_C8.PRG	015292	2
FLD_C8.PRG	015294	13
FLD_C8.PRG	0152A1	2
FLD_C8.PRG	0152A3	13
FLD_C8.PRG	0152B0	2
FLD_C8.PRG	0152B2	23
FLD_C8.PRG	0152C9	23
FLD_C8.PRG	0152E0	23
FLD_C8.PRG	0152F7	13
FLD_C8.PRG	01530E	13
FLD_C8.PRG	015325	13
FLD_C8.PRG	01533C	23
FLD_C8.PRG	015353	23
FLD_C8.PRG	01536A	23
FLD_C8.PRG	015381	9
FLD_C8.PRG	015398	15
FLD_C8.PRG	0153A7	9
FLD_C8.PRG	0153B0	6
FLD_C8.PRG	0153B6	9
FLD_C8.PRG	0153BF	6
FLD_C8.PRG	0153C5	11
FLD_C8.PRG	0153D0	9
FLD_C8.PRG	0153D9	2
FLD_C8.PRG	0153DB	13
FLD_C8.PRG	0153E8	2
FLD_C8.PRG	0153EA	13
FLD_C8.PRG	0153F7	2
FLD_C8.PRG	0153F9	13
FLD_C8.PRG	015406	2
FLD_C8.PRG	015408	13
FLD_C8.PRG	015415	2
FLD_C8.PRG	015417	15
FLD_C8.PRG	015426	8
FLD_C8.PRG	01542E	15
FLD_C8.PRG	01543D	13
FLD_C8.PRG	02F4EA	14
FLD_C8.PRG	02F4F8	33
FLD_C8.PRG	035FB3	35
FLD_C8.PRG	035FD6	13
FLD_C8.PRG	035FE3	25
FLD_C8.PRG	035FFC	37
FLD_C8.PRG	036021	25
FLD_C8.PRG	03603A	25
FLD_C8.PRG	036053	21
FLD_C8.PRG	036068	11
FLD_C8.PRG	036073	21
FLD_C8.PRG	036088	19
FLD_C8.PRG	03609B	21
FLD_C8.PRG	0360B0	17
FLD_C8.PRG	0360C1	29
FLD_C8.PRG	0360DE	27
FLD_C8.PRG	0360F9	27
FLD_C8.PRG	036114	18
FLD_C8.PRG	036127	14
FLD_C8.PRG	036135	7
FLD_C8.PRG	03613C	17
FLD_C8.PRG	03614D	17
FLD_C8.PRG	03615E	17
FLD_C8.PRG	03616F	15
FLD_C8.PRG	03617E	25
FLD_C8.PRG	054852	27
FLD_C8.PRG	054870	37
FLD_C8.PRG	054898	37
FLD_C8.PRG	0548C0	37
FLD_C8.PRG	05F001	4
FLD_C8.PRG	063198	25
FLD_C8.PRG	0631B1	37
FLD_C8.PRG	0631D6	22
FLD_C8.PRG	0631EC	21
FLD_C8.PRG	063201	40
FLD_C8.PRG	063229	3
FLD_C8.PRG	06322C	29
FLD_C8.PRG	063249	18
FLD_C8.PRG	06325B	23
FLD_C8.PRG	063272	38
FLD_C8.PRG	063298	3
FLD_C8.PRG	06329B	56
FLD_C8.PRG	0632D3	66
FLD_C8.PRG	063315	76
FLD_C8.PRG	063361	23
FLD_D2.PRG	007F95	3
FLD_D2.PRG	007F9C	4
FLD_D2.PRG	007FA0	38
FLD_D2.PRG	007FC6	29
FLD_D2.PRG	007FE3	21
FLD_D2.PRG	007FF8	33
FLD_D2.PRG	008019	33
FLD_D2.PRG	00803A	35
FLD_D2.PRG	00805D	23
FLD_D2.PRG	008074	19
FLD_D2.PRG	008087	23
FLD_D2.PRG	00809E	27
FLD_D2.PRG	0080B9	35
FLD_D2.PRG	0080DC	27
FLD_D2.PRG	0080F7	19
FLD_D2.PRG	00810A	27
FLD_D2.PRG	008125	31
FLD_D2.PRG	008144	17
FLD_D2.PRG	008155	31
FLD_D2.PRG	008174	23
FLD_D2.PRG	00818B	21
FLD_D2.PRG	0081A0	27
FLD_D2.PRG	0081BB	13
FLD_D2.PRG	0081C8	39
FLD_D2.PRG	0081EF	31
FLD_D2.PRG	00820E	21
FLD_D2.PRG	008223	37
FLD_D2.PRG	008249	17
FLD_D2.PRG	00825A	27
FLD_D2.PRG	008275	29
FLD_D2.PRG	008292	25
FLD_D2.PRG	0082AB	27
FLD_D2.PRG	0082C6	9
FLD_D2.PRG	0082CF	14
FLD_D2.PRG	0082DD	15
FLD_D2.PRG	0082EC	12
FLD_D2.PRG	0082F8	15
FLD_D2.PRG	008307	15
FLD_D2.PRG	008316	15
FLD_D2.PRG	008325	12
FLD_D2.PRG	008331	15
FLD_D2.PRG	008340	15
FLD_D2.PRG	00834F	17
FLD_D2.PRG	029267	39
FLD_D2.PRG	02928E	13
FLD_D2.PRG	02929B	25
FLD_D2.PRG	0292B4	37
FLD_D2.PRG	0292D9	25
FLD_D2.PRG	0292F2	25
FLD_D2.PRG	02930B	21
FLD_D2.PRG	029320	11
FLD_D2.PRG	02932B	21
FLD_D2.PRG	029340	19
FLD_D2.PRG	029353	21
FLD_D2.PRG	029368	17
FLD_D2.PRG	029379	29
FLD_D2.PRG	029396	27
FLD_D2.PRG	0293B1	27
FLD_D2.PRG	0293CC	18
FLD_D2.PRG	0293DF	14
FLD_D2.PRG	0293ED	7
FLD_D2.PRG	0293F4	17
FLD_D2.PRG	029405	17
FLD_D2.PRG	029416	17
FLD_D2.PRG	029427	15
FLD_D2.PRG	029436	25
FLD_D2.PRG	03C364	16
FLD_D2.PRG	03C374	12
FLD_D2.PRG	045CC0	25
FLD_D2.PRG	045CD9	37
FLD_D2.PRG	045CFE	22
FLD_D2.PRG	045D14	21
FLD_D2.PRG	045D29	40
FLD_D2.PRG	045D51	3
FLD_D2.PRG	045D54	29
FLD_D2.PRG	045D71	18
FLD_D2.PRG	045D83	23
FLD_D2.PRG	045D9A	38
FLD_D2.PRG	045DC0	3
FLD_D2.PRG	045DC3	56
FLD_D2.PRG	045DFB	66
FLD_D2.PRG	045E3D	76
FLD_D2.PRG	045E89	23
FLD_D3.PRG	005704	34
FLD_D3.PRG	005726	35
FLD_D3.PRG	005749	33
FLD_D3.PRG	00576A	29
FLD_D3.PRG	005787	15
FLD_D3.PRG	005796	18
FLD_D3.PRG	0057A8	17
FLD_D3.PRG	0263F3	35
FLD_D3.PRG	026416	13
FLD_D3.PRG	026423	25
FLD_D3.PRG	02643C	37
FLD_D3.PRG	026461	25
FLD_D3.PRG	02647A	25
FLD_D3.PRG	026493	21
FLD_D3.PRG	0264A8	11
FLD_D3.PRG	0264B3	21
FLD_D3.PRG	0264C8	19
FLD_D3.PRG	0264DB	21
FLD_D3.PRG	0264F0	17
FLD_D3.PRG	026501	29
FLD_D3.PRG	02651E	27
FLD_D3.PRG	026539	27
FLD_D3.PRG	026554	18
FLD_D3.PRG	026567	14
FLD_D3.PRG	026575	7
FLD_D3.PRG	02657C	17
FLD_D3.PRG	02658D	17
FLD_D3.PRG	02659E	17
FLD_D3.PRG	0265AF	15
FLD_D3.PRG	0265BE	25
FLD_D3.PRG	026E8C	15
FLD_D3.PRG	037750	25
FLD_D3.PRG	037769	37
FLD_D3.PRG	03778E	22
FLD_D3.PRG	0377A4	21
FLD_D3.PRG	0377B9	40
FLD_D3.PRG	0377E1	3
FLD_D3.PRG	0377E4	29
FLD_D3.PRG	037801	18
FLD_D3.PRG	037813	23
FLD_D3.PRG	03782A	38
FLD_D3.PRG	037850	3
FLD_D3.PRG	037853	56
FLD_D3.PRG	03788B	66
FLD_D3.PRG	0378CD	76
FLD_D3.PRG	037919	23
FLD_D5.PRG	002CE8	29
FLD_D5.PRG	002D05	27
FLD_D5.PRG	002D26	17
FLD_D5.PRG	002D37	11
FLD_D5.PRG	002D42	9
FLD_D5.PRG	002D4C	19
FLD_D5.PRG	002D5F	12
FLD_D5.PRG	002D6B	6
FLD_D5.PRG	0237CF	35
FLD_D5.PRG	0237F2	13
FLD_D5.PRG	0237FF	25
FLD_D5.PRG	023818	37
FLD_D5.PRG	02383D	25
FLD_D5.PRG	023856	25
FLD_D5.PRG	02386F	21
FLD_D5.PRG	023884	11
FLD_D5.PRG	02388F	21
FLD_D5.PRG	0238A4	19
FLD_D5.PRG	0238B7	21
FLD_D5.PRG	0238CC	17
FLD_D5.PRG	0238DD	29
FLD_D5.PRG	0238FA	27
FLD_D5.PRG	023915	27
FLD_D5.PRG	023930	18
FLD_D5.PRG	023943	14
FLD_D5.PRG	023951	7
FLD_D5.PRG	023958	17
FLD_D5.PRG	023969	17
FLD_D5.PRG	02397A	17
FLD_D5.PRG	02398B	15
FLD_D5.PRG	02399A	25
FLD_D5.PRG	027798	25
FLD_D5.PRG	0277B1	37
FLD_D5.PRG	0277D6	22
FLD_D5.PRG	0277EC	21
FLD_D5.PRG	027801	40
FLD_D5.PRG	027829	3
FLD_D5.PRG	02782C	29
FLD_D5.PRG	027849	18
FLD_D5.PRG	02785B	23
FLD_D5.PRG	027872	38
FLD_D5.PRG	027898	3
FLD_D5.PRG	02789B	56
FLD_D5.PRG	0278D3	66
FLD_D5.PRG	027915	76
FLD_D5.PRG	027961	23
MENUBK.BIN	000004	23
MENUBK.BIN	00001B	15
MENUBK.BIN	00002A	13
MENUBK.BIN	000037	13
MENUBK.BIN	000044	13
MENUBK.BIN	000051	11
MENUBK.BIN	00005C	15
MENUBK.BIN	00006B	192
MENUBK.BIN	00012B	135
MENUBK.BIN	0001B2	99
MENUBK.BIN	000215	207
MENUBK.BIN	0002E4	199
MENUBK.BIN	0003AB	148
MENUBK.BIN	00043F	217
MENUBK.BIN	000518	184
MENUBK.BIN	0005D0	217
MENUBK.BIN	0006A9	203
MENUBK.BIN	000774	207
MENUBK.BIN	000843	177
MENUBK.BIN	0008F4	23
MENUBK.BIN	00090B	15
MENUBK.BIN	00091A	13
MENUBK.BIN	000927	15
MENUBK.BIN	000936	213
MENUBK.BIN	000A0B	151
MENUBK.BIN	000AA2	186
MENUBK.BIN	000B5C	186
MENUBK.BIN	000C16	201
MENUBK.BIN	000CDF	200
MENUBK.BIN	000DA7	135
MENUBK.BIN	000E2E	169
MENUBK.BIN	000ED7	174
MENUBK.BIN	000F85	215
MENUBK.BIN	00105C	23
MENUBK.BIN	001073	15
MENUBK.BIN	001082	13
MENUBK.BIN	00108F	13
MENUBK.BIN	00109C	153
MENUBK.BIN	001135	217
MENUBK.BIN	00120E	195
MENUBK.BIN	0012D1	193
MENUBK.BIN	001392	158
MENUBK.BIN	001430	197
MENUBK.BIN	0014F5	159
MENUBK.BIN	001594	182
MENUBK.BIN	00164A	209
MENUBK.BIN	00171B	19
MENUBK.BIN	00172F	54
MENUBK.BIN	001765	19
MENUBK.BIN	001778	21
MENUBK.BIN	00178D	17
MENUBK.BIN	00179E	52
MENUBK.BIN	0017D2	149
MENUBK.BIN	001867	158
MENUBK.BIN	001905	31
MENUBK.BIN	001924	9
MENUBK.BIN	00192D	15
MENUBK.BIN	00193C	15
MENUBK.BIN	00194B	15
MENUBK.BIN	00195A	203
MENUBK.BIN	001A25	215
MENUBK.BIN	001AFC	135
MENUBK.BIN	001B83	153
MENUBK.BIN	001C1C	217
MENUBK.BIN	001CF5	205
MENUBK.BIN	001DC2	170
MENUBK.BIN	001E6C	196
MENUBK.BIN	001F30	219
MENUBK.BIN	00200B	205
MENUBK.BIN	0020D8	151
MENUBK.BIN	00216F	190
MENUBK.BIN	00222D	11
MENUBK.BIN	002239	23
MENUBK.BIN	002250	11
MENUBK.BIN	00225C	100
MENUBK.BIN	0022C0	173
MENUBK.BIN	00236D	119
MENUBK.BIN	0023E4	180
MENUBK.BIN	002498	84
MENUBK.BIN	0024EC	149
MENUBK.BIN	002581	185
MENUBK.BIN	00263A	185
MENUBK.BIN	0026F3	11
MENUBK.BIN	0026FF	203
MENUBK.BIN	0027CA	164
MENUBK.BIN	00286E	213
MENUBK.BIN	002943	188
MENUBK.BIN	0029FF	201
MENUBK.BIN	002AC8	7
MENUBK.BIN	002AD0	159
MENUBK.BIN	002B6F	185
MENUBK.BIN	002C28	137
MENUBK.BIN	002CB1	153
MENUBK.BIN	002D4A	140
MENUBK.BIN	002DD6	165
MENUBK.BIN	002E7B	9
MENUBK.BIN	002E84	15
MENUBK.BIN	002E93	9
MENUBK.BIN	002E9C	149
MENUBK.BIN	002F31	217
MENUBK.BIN	00300A	211
MENUBK.BIN	0030DD	176
MENUBK.BIN	00318D	145
MENUBK.BIN	00321E	171
MENUBK.BIN	0032C9	159
MENUBK.BIN	003368	190
MENUBK.BIN	003426	31
MENUBK.BIN	003445	9
MENUBK.BIN	00344E	15
MENUBK.BIN	00345D	19
MENUBK.BIN	003470	15
MENUBK.BIN	00347F	15
MENUBK.BIN	00348E	144
MENUBK.BIN	00351E	153
MENUBK.BIN	0035B7	215
MENUBK.BIN	00368E	114
MENUBK.BIN	003700	162
MENUBK.BIN	0037A2	149
MENUBK.BIN	003837	178
MENUBK.BIN	0038E9	25
MENUBK.BIN	003902	9
MENUBK.BIN	00390B	17
MENUBK.BIN	00391C	17
MENUBK.BIN	00392D	19
MENUBK.BIN	003940	187
MENUBK.BIN	0039FB	147
MENUBK.BIN	003A8E	182
MENUBK.BIN	003B44	179
MENUBK.BIN	003BF7	167
MENUBK.BIN	003C9E	203
MENUBK.BIN	003D69	194
MENUBK.BIN	003E2B	185
MENUBK.BIN	003EE4	21
MENUBK.BIN	003EF9	9
MENUBK.BIN	003F02	9
MENUBK.BIN	003F0B	15
MENUBK.BIN	003F1A	173
MENUBK.BIN	003FC7	188
MENUBK.BIN	004083	130
MENUBK.BIN	004105	163
MENUBK.BIN	0041A8	163
MENUBK.BIN	00424B	174
MENUBK.BIN	0042F9	128
MENUBK.BIN	004379	211
MENUBK.BIN	00444C	194
MENUBK.BIN	00450E	13
MENUBK.BIN	00451B	17
MENUBK.BIN	00452C	21
MENUBK.BIN	004541	13
MENUBK.BIN	00454E	17
MENUBK.BIN	00455F	9
MENUBK.BIN	004568	15
MENUBK.BIN	004577	219
MENUBK.BIN	004652	231
MENUBK.BIN	004739	231
MENUBK.BIN	004820	219
MENUBK.BIN	0048FB	190
MENUBK.BIN	0049B9	235
MENUBK.BIN	004AA4	225
MENUBK.BIN	004B85	192
MENUBK.BIN	004C45	209
MENUBK.BIN	004D16	175
MENUBK.BIN	004DC5	178
MENUBK.BIN	004E77	176
MENUBK.BIN	004F27	166
MENUBK.BIN	004FCD	213
MENUBK.BIN	0050A2	27
MENUBK.BIN	0050BE	229
MENUBK.BIN	0051A3	19
MENUBK.BIN	0051B6	126
MENUBK.BIN	005234	215
MENUBK.BIN	00530B	21
MENUBK.BIN	005320	25
MENUBK.BIN	005339	15
MENUBK.BIN	005348	15
MENUBK.BIN	005357	25
MENUBK.BIN	005370	201
MENUBK.BIN	005439	221
MENUBK.BIN	005516	187
MENUBK.BIN	0055D1	176
MENUBK.BIN	005681	173
MENUBK.BIN	00572E	174
MENUBK.BIN	0057DC	167
MENUBK.BIN	005883	149
MENUBK.BIN	005918	122
MENUBK.BIN	005992	143
MENUBK.BIN	005A21	209
MENUBK.BIN	005AF2	136
MENUBK.BIN	005B7A	194
MENUBK.BIN	005C3C	163
MENUBK.BIN	005CDF	23
MENUBK.BIN	005CF6	19
MENUBK.BIN	005D09	19
MENUBK.BIN	005D1C	19
MENUBK.BIN	005D2F	186
MENUBK.BIN	005DE9	184
MENUBK.BIN	005EA1	180
MENUBK.BIN	005F55	167
MENUBK.BIN	005FFC	166
MENUBK.BIN	0060A2	172
MENUBK.BIN	00614E	209
MENUBK.BIN	00621F	184
MENUBK.BIN	0062D7	190
MENUBK.BIN	006395	239
MENUBK.BIN	006484	231
MENUBK.BIN	00656B	21
MENUBK.BIN	006580	17
MENUBK.BIN	006591	17
MENUBK.BIN	0065A2	17
MENUBK.BIN	0065B3	223
MENUBK.BIN	006692	190
MENUBK.BIN	006750	186
MENUBK.BIN	00680A	194
MENUBK.BIN	0068CC	207
MENUBK.BIN	00699B	180
MENUBK.BIN	006A4F	19
MENUBK.BIN	006A62	23
MENUBK.BIN	006A79	9
MENUBK.BIN	006A82	175
MENUBK.BIN	006B31	198
MENUBK.BIN	006BF7	176
MENUBK.BIN	006CA7	217
MENUBK.BIN	006D80	149
MENUBK.BIN	006E15	184
MENUBK.BIN	006ECD	25
MENUBK.BIN	006EE7	173
MENUBK.BIN	006F94	204
MENUBK.BIN	007060	199
MENUBK.BIN	007127	153
MENUBK.BIN	0071C0	11
MENUBK.BIN	0071CB	15
MENUBK.BIN	0071DA	15
MENUBK.BIN	0071E9	13
MENUBK.BIN	0071F6	15
MENUBK.BIN	007205	215
MENUBK.BIN	0072DC	95
MENUBK.BIN	00733B	125
MENUBK.BIN	0073B8	193
MENUBK.BIN	007479	167
MENUBK.BIN	007520	122
MENUBK.BIN	00759A	219
MENUBK.BIN	007675	193
MENUBK.BIN	007736	293
MENUBK.BIN	00785B	60
MENUEN.PRG	0003D8	31
MENUEN.PRG	0003F9	27
MENUEN.PRG	00043C	33
MENUEN.PRG	00045D	8
MENUEN.PRG	000469	3
MENUEN.PRG	00046C	4
MENUEN.PRG	000470	28
MENUEN.PRG	00048C	24
MENUEN.PRG	0004A4	4
MENUEN.PRG	001E04	9
MENUEN.PRG	001E0D	9
MENUEN.PRG	001E16	9
MENUEN.PRG	001E1F	5
MENUEN.PRG	001E24	5
MENUEN.PRG	001E29	5
MENUEN.PRG	001E2E	5
MENUEN.PRG	001E33	7
MENUEN.PRG	001E3A	7
MENUEN.PRG	001E41	7
MENUEN.PRG	001E48	13
MENUEN.PRG	001E55	3
MENUEN.PRG	001E58	3
MENUEN.PRG	001E5B	3
MENUEN.PRG	001E5E	3
MENUEN.PRG	001E61	3
MENUEN.PRG	001E64	72
MENUEN.PRG	001EAC	72
MENUEN.PRG	001EF4	27
MENUEN.PRG	001F0F	35
MENUEN.PRG	001F32	17
MENUEN.PRG	001F43	23
MENUEN.PRG	001F5A	21
MENUEN.PRG	001F6F	21
MENUEN.PRG	001F84	21
MENUEN.PRG	001F99	23
MENUEN.PRG	001FB0	7
MENUEN.PRG	001FB7	7
MENUEN.PRG	001FBE	7
MENUEN.PRG	001FC5	7
MENUEN.PRG	001FCC	7
MENUEN.PRG	001FD3	7
MENUEN.PRG	001FDA	7
MENUEN.PRG	001FE1	7
MENUEN.PRG	001FE8	7
MENUEN.PRG	001FEF	7
MENUEN.PRG	001FF6	7
MENUEN.PRG	001FFD	7
MENUEN.PRG	002004	7
MENUEN.PRG	00200B	7
MENUEN.PRG	002012	7
MENUEN.PRG	002019	7
MENUEN.PRG	0028A8	6
MENUEN.PRG	0028B0	23
MENUEN.PRG	0028C0	7
MENUEN.PRG	0028C7	105
MENUEN.PRG	002930	7
MENUEN.PRG	0029A8	17
MENUEN.PRG	0029B9	152
MENUEN.PRG	002AC4	9
MENUEN.PRG	002ACD	176
MENUEN.PRG	002B7D	7
MENUEN.PRG	002B84	5
MENUEN.PRG	002BF4	9
MENUEN.PRG	002BFD	191
MENUEN.PRG	002CBC	7
MENUEN.PRG	002CC3	7
MENUEN.PRG	002D3C	9
MENUEN.PRG	002D45	180
MENUEN.PRG	002DF9	5
MENUEN.PRG	002DFE	7
MENUEN.PRG	002E40	29
MENUEN.PRG	002E78	13
MENUEN.PRG	002E85	159
MENUEN.PRG	002F24	3
MENUEN.PRG	002F28	5
MENUEN.PRG	002F98	7
MENUEN.PRG	002F9F	178
MENUEN.PRG	003051	7
MENUEN.PRG	003058	5
MENUEN.PRG	00305D	9
MENUEN.PRG	003066	5
MENUEN.PRG	00306C	5
MENUEN.PRG	003073	6
MENUEN.PRG	00307B	6
MENUEN.PRG	003083	6
MENUEN.PRG	0030EC	7
MENUEN.PRG	0030F3	211
MENUEN.PRG	0031C6	5
MENUEN.PRG	0031CB	7
MENUEN.PRG	003244	17
MENUEN.PRG	003255	148
MENUEN.PRG	0032E9	5
MENUEN.PRG	0032EE	7
MENUEN.PRG	003368	11
MENUEN.PRG	003373	128
MENUEN.PRG	0033F3	7
MENUEN.PRG	00346C	21
MENUEN.PRG	003481	182
MENUEN.PRG	003537	9
MENUEN.PRG	0035B0	9
MENUEN.PRG	0035B9	176
MENUEN.PRG	003669	3
MENUEN.PRG	00366C	5
MENUEN.PRG	0036DC	9
MENUEN.PRG	0036E5	161
MENUEN.PRG	003786	5
MENUEN.PRG	00378B	5
MENUEN.PRG	003800	9
MENUEN.PRG	003809	167
MENUEN.PRG	0038B0	9
MENUEN.PRG	0038B9	7
MENUEN.PRG	003938	5
MENUEN.PRG	00393D	164
MENUEN.PRG	0039E1	9
MENUEN.PRG	003A5C	9
MENUEN.PRG	003A65	184
MENUEN.PRG	003B1D	7
MENUEN.PRG	003B24	11
